first_name	last_name	middle_name	name_suffix	uri	display_name	name_prefix
Faye	Straight			http://vivo.health.unm.edu/individual/n1709806257	Straight, Faye	
James	Strait			http://vivo.health.unm.edu/individual/n1920320908	Strait, James B	
Stephen	Strakowski			http://vivo.health.unm.edu/individual/n220595278	Strakowski, Stephen M	
Daniel	Stram			http://vivo.health.unm.edu/individual/n1736277101	Stram, Daniel	
Daniel	Stram			http://vivo.health.unm.edu/individual/n550655192	Stram, Daniel O	
Douglas	Stram			http://vivo.health.unm.edu/individual/n1103322626	Stram, Douglas A	
Susan	Stramer			http://vivo.health.unm.edu/individual/n2053988478	Stramer, Susan L	
Matthew	Strand			http://vivo.health.unm.edu/individual/n1838895854	Strand, Matthew J	
Megan	Strand			http://vivo.health.unm.edu/individual/n382632606	Strand, Megan	
T	Strandjord			http://vivo.health.unm.edu/individual/n1937083234	Strandjord, T P	
Phillip	Strange			http://vivo.health.unm.edu/individual/n3857	Strange, Phillip	
Victor	Strasburger			http://vivo.health.unm.edu/individual/n2450	Strasburger, Victor	
Simone	Strasser			http://vivo.health.unm.edu/individual/n586250892	Strasser, Simone	
Rick	Strassman			http://vivo.health.unm.edu/individual/n263093035	Strassman, Rick J	
Leonid	Stratchounsky			http://vivo.health.unm.edu/individual/n403539910	Stratchounsky, Leonid S	
Julia	Strathmann			http://vivo.health.unm.edu/individual/n9692358	Strathmann, Julia	
Kathleen	Stratton			http://vivo.health.unm.edu/individual/n1604958211	Stratton, Kathleen	
N	Strausfeld			http://vivo.health.unm.edu/individual/n945964501	Strausfeld, N J	
Asbj&#248;rg	Stray-Pedersen			http://vivo.health.unm.edu/individual/n709863855	Stray-Pedersen, Asbj&#248;rg	
Victor	Strecher			http://vivo.health.unm.edu/individual/n345244918	Strecher, Victor J	
Cassandra	Streeter			http://vivo.health.unm.edu/individual/n1176725380	Streeter, Cassandra	
Ann	Streissguth			http://vivo.health.unm.edu/individual/n284990277	Streissguth, Ann P	
S	Strejilevitch			http://vivo.health.unm.edu/individual/n1972538078	Strejilevitch, S	
A	Strelnick			http://vivo.health.unm.edu/individual/n1280265586	Strelnick, A Hal	
Meghan	Strenk			http://vivo.health.unm.edu/individual/n2002360538	Strenk, Meghan E	
Bruno	Stricker			http://vivo.health.unm.edu/individual/n588688681	Stricker, Bruno H	
Nikki	Stricker			http://vivo.health.unm.edu/individual/n749490897	Stricker, Nikki	
Nikki	Stricker			http://vivo.health.unm.edu/individual/n9896505312	Stricker, Nikki H	
Carolyn	Strickland			http://vivo.health.unm.edu/individual/n672588596	Strickland, Carolyn J	
Corinne	Strickland			http://vivo.health.unm.edu/individual/n1305569093	Strickland, Corinne D	
D	Strickland			http://vivo.health.unm.edu/individual/n2144506408	Strickland, D	
Robert	Strickland			http://vivo.health.unm.edu/individual/n1460	Strickland, Robert	
Leslie	Strickler			http://vivo.health.unm.edu/individual/n5288	Strickler, Leslie	
C	Strife			http://vivo.health.unm.edu/individual/n1423726172	Strife, C Frederic	
Lachlan	Strike			http://vivo.health.unm.edu/individual/n1098542070	Strike, Lachlan	
Henry	Strobel			http://vivo.health.unm.edu/individual/n1166610380	Strobel, Henry W	
J	Strobos			http://vivo.health.unm.edu/individual/n1091020864	Strobos, J	
K	Stroessel			http://vivo.health.unm.edu/individual/n1904650413	Stroessel, K	
Bernhard	Strohmer			http://vivo.health.unm.edu/individual/n1646308900	Strohmer, Bernhard	
Gregory	Strohmeyer			http://vivo.health.unm.edu/individual/n2083359421	Strohmeyer, Gregory C	
Patrick	Strollo			http://vivo.health.unm.edu/individual/n421637374	Strollo, Patrick	
David	Stromberg			http://vivo.health.unm.edu/individual/n60288	Stromberg, David	
Loreen	Stromberg			http://vivo.health.unm.edu/individual/n1693320841	Stromberg, Loreen R	
Zachary	Stromberg			http://vivo.health.unm.edu/individual/n1037841336	Stromberg, Zachary R	
Indiana	Strombom			http://vivo.health.unm.edu/individual/n814160134	Strombom, Indiana M	
Scott	Strome			http://vivo.health.unm.edu/individual/n1763855961	Strome, Scott E	
Anthony	Strong			http://vivo.health.unm.edu/individual/n54191146	Strong, Anthony J	
B	Strong			http://vivo.health.unm.edu/individual/n1086575325	Strong, B S	
Louise	Strong			http://vivo.health.unm.edu/individual/n980507463	Strong, Louise C	
S	Stroud			http://vivo.health.unm.edu/individual/n410661637	Stroud, S	
Antoinette	Stroup			http://vivo.health.unm.edu/individual/n1956969628	Stroup, Antoinette M	
T	Stroup			http://vivo.health.unm.edu/individual/n1603471532	Stroup, T Scott	
J	Strouse			http://vivo.health.unm.edu/individual/n362976621	Strouse, J Jacob	
Costas	Strouthos			http://vivo.health.unm.edu/individual/n1790416540	Strouthos, Costas G	
S	Strowig			http://vivo.health.unm.edu/individual/n1505477840	Strowig, S	
Claudio	Struchiner			http://vivo.health.unm.edu/individual/n804536413	Struchiner, Claudio J	
Z	Strugula			http://vivo.health.unm.edu/individual/n1185260339	Strugula, Z	
Bruce	Struminger			http://vivo.health.unm.edu/individual/n50822	Struminger, Bruce, MD, MA, FACP	
Adam	Strunk			http://vivo.health.unm.edu/individual/n438367473	Strunk, Adam O	
Albert	Strunk			http://vivo.health.unm.edu/individual/n1513469675	Strunk, Albert L	
Robert	Strunk			http://vivo.health.unm.edu/individual/n1744302494	Strunk, Robert C	
Frank	Struyf			http://vivo.health.unm.edu/individual/n1688466787	Struyf, Frank	
Greg	Strylewicz			http://vivo.health.unm.edu/individual/n1871396348	Strylewicz, Greg	
Stuart	Winter			http://vivo.health.unm.edu/individual/n2902	Stuart S. Winter, MD	
J	Stuart			http://vivo.health.unm.edu/individual/n1355749941	Stuart, J M	
W	Stuart			http://vivo.health.unm.edu/individual/n581529305	Stuart, W H	
Michael	Stubblefield			http://vivo.health.unm.edu/individual/n1997844535	Stubblefield, Michael D	
Jan	Stuchly			http://vivo.health.unm.edu/individual/n589968732	Stuchly, Jan	
Jeremy	Stueven			http://vivo.health.unm.edu/individual/n548377679	Stueven, Jeremy	
Daniel	Stulberg			http://vivo.health.unm.edu/individual/n14267	Stulberg, Daniel	
Paula	Stulce			http://vivo.health.unm.edu/individual/n779107338	Stulce, Paula	
Scott	Stumbo			http://vivo.health.unm.edu/individual/n1583468365	Stumbo, Scott	
Constance	Stumpel			http://vivo.health.unm.edu/individual/n146788991	Stumpel, Constance	
Mark	Sturdevant			http://vivo.health.unm.edu/individual/n1982740355	Sturdevant, Mark	
Kelly	Stuthman			http://vivo.health.unm.edu/individual/n1633187585	Stuthman, Kelly S	
Michael	Stutz			http://vivo.health.unm.edu/individual/n1779071801	Stutz, Michael D	
Anne	Styka			http://vivo.health.unm.edu/individual/n894137298	Styka, Anne N	
Anna	Stryker			http://vivo.health.unm.edu/individual/n3958	Styker, Anna	
Yolanda	Stypula			http://vivo.health.unm.edu/individual/n2036184565	Stypula, Yolanda	
C	Su			http://vivo.health.unm.edu/individual/n439161525	Su, C	
Chia-Ting	Su			http://vivo.health.unm.edu/individual/n63032	Su, Chia-Ting	
Helen	Su			http://vivo.health.unm.edu/individual/n1596193077	Su, Helen C	
Jimmy	Su			http://vivo.health.unm.edu/individual/n198392503	Su, Jimmy	
Juan	Su			http://vivo.health.unm.edu/individual/n494493288	Su, Juan	
Li	Su			http://vivo.health.unm.edu/individual/n826174277	Su, Li	
Xiaoping	Su			http://vivo.health.unm.edu/individual/n139605568	Su, Xiaoping	
Ying	Su			http://vivo.health.unm.edu/individual/n1384422559	Su, Ying	
Zhenqiang	Su			http://vivo.health.unm.edu/individual/n1554626556	Su, Zhenqiang	
Arturo	Suarez			http://vivo.health.unm.edu/individual/n679693882	Suarez, Arturo	
Maria	Suarez-Almazor			http://vivo.health.unm.edu/individual/n1570290642	Suarez-Almazor, Maria E	
O	Suarez-Munist			http://vivo.health.unm.edu/individual/n1551664502	Suarez-Munist, O N	
Fedor	Subach			http://vivo.health.unm.edu/individual/n780363613	Subach, Fedor V	
Sarah	Subaran			http://vivo.health.unm.edu/individual/n1538672911	Subaran, Sarah S	
Padmaja	Subbarao			http://vivo.health.unm.edu/individual/n1861707175	Subbarao, Padmaja	
B	Subhadra			http://vivo.health.unm.edu/individual/n1139243610	Subhadra, B	
Bobban	Subhadra			http://vivo.health.unm.edu/individual/n239921908	Subhadra, Bobban	
G	Subramanian			http://vivo.health.unm.edu/individual/n1844810665	Subramanian, G Mani	
Hariharan	Subramanian			http://vivo.health.unm.edu/individual/n651412239	Subramanian, Hariharan	
Veedamali	Subramanian			http://vivo.health.unm.edu/individual/n1524135107	Subramanian, Veedamali S	
Vijaya	Subramanian			http://vivo.health.unm.edu/individual/n1678574138	Subramanian, Vijaya	
Sandeep	Subramanya			http://vivo.health.unm.edu/individual/n2061706727	Subramanya, Sandeep B	
Lara	Sucheston			http://vivo.health.unm.edu/individual/n468564862	Sucheston, Lara	
Lara	Sucheston			http://vivo.health.unm.edu/individual/n845961912	Sucheston, Lara	
Lara	Sucheston-Campbell			http://vivo.health.unm.edu/individual/n1305269450	Sucheston-Campbell, Lara	
Sterling	Sudweeks			http://vivo.health.unm.edu/individual/n716987838	Sudweeks, Sterling N	
David	Sugerman			http://vivo.health.unm.edu/individual/n911667679	Sugerman, David E	
Lisa	Suggs			http://vivo.health.unm.edu/individual/n1923759706	Suggs, Lisa E	
Hiroki	Sugihara			http://vivo.health.unm.edu/individual/n1241831566	Sugihara, Hiroki	
Kazutaka	Sugimoto			http://vivo.health.unm.edu/individual/n1623424475	Sugimoto, Kazutaka	
Mary	Sugrue			http://vivo.health.unm.edu/individual/n861421798	Sugrue, Mary M	
Jing	Sui			http://vivo.health.unm.edu/individual/n1604994990	Sui, Jing	
Madina	Sukhanova			http://vivo.health.unm.edu/individual/n914964867	Sukhanova, Madina	
Grzegorz	Sukiennicki			http://vivo.health.unm.edu/individual/n741902499	Sukiennicki, Grzegorz	
Grzegorz	Sukiennicki			http://vivo.health.unm.edu/individual/n81564225	Sukiennicki, Grzegorz	
T	Sulea			http://vivo.health.unm.edu/individual/n363629684	Sulea, T	
James	Suliburk			http://vivo.health.unm.edu/individual/n1878547275	Suliburk, James W	
Lisa	Sulkowski			http://vivo.health.unm.edu/individual/n1198464695	Sulkowski, Lisa	
Mark	Sulkowski			http://vivo.health.unm.edu/individual/n1893815473	Sulkowski, Mark	
Anne	Sullivan			http://vivo.health.unm.edu/individual/n2076267957	Sullivan, Anne T	
Ashley	Sullivan			http://vivo.health.unm.edu/individual/n362003667	Sullivan, Ashley F	
Daniel	Sullivan			http://vivo.health.unm.edu/individual/n1705790576	Sullivan, Daniel M	
Dexter	Sullivan			http://vivo.health.unm.edu/individual/n1697384439	Sullivan, Dexter E	
Emily	Sullivan			http://vivo.health.unm.edu/individual/n1987016620	Sullivan, Emily	
Katherine	Sullivan			http://vivo.health.unm.edu/individual/n1876182641	Sullivan, Katherine J	
Mark	Sullivan			http://vivo.health.unm.edu/individual/n1511021325	Sullivan, Mark D	
Mary	Sullivan			http://vivo.health.unm.edu/individual/n59048	Sullivan, Mary Ann	
Mary	Sullivan			http://vivo.health.unm.edu/individual/n2243026574	Sullivan, Mary M	
Shannon	Sullivan			http://vivo.health.unm.edu/individual/n15051	Sullivan, Shannon D	
Michael	Sullivan-Mee			http://vivo.health.unm.edu/individual/n670936740	Sullivan-Mee, Michael	
Erin	Sully			http://vivo.health.unm.edu/individual/n1632653558	Sully, Erin K	
D	Summers			http://vivo.health.unm.edu/individual/n20535	Summers, D R	
K	Summers			http://vivo.health.unm.edu/individual/n27021	Summers, K	
Kenneth	Summers			http://vivo.health.unm.edu/individual/n2104231197	Summers, Kenneth	
R	Summers			http://vivo.health.unm.edu/individual/n176857109	Summers, R J	
Laura	Sumner			http://vivo.health.unm.edu/individual/n1974918587	Sumner, Laura	
Whitney	Sumner			http://vivo.health.unm.edu/individual/n1249210015	Sumner, Whitney	
Aiming	Sun			http://vivo.health.unm.edu/individual/n6813794111	Sun, Aiming	
Bing	Sun			http://vivo.health.unm.edu/individual/n2055697973	Sun, Bing	
Chung-Ho	Sun			http://vivo.health.unm.edu/individual/n1023828672	Sun, Chung-Ho	
Eugene	Sun			http://vivo.health.unm.edu/individual/n1423053572	Sun, Eugene	
Hui	Sun			http://vivo.health.unm.edu/individual/n347790	Sun, Hui	
Jennifer	Sun			http://vivo.health.unm.edu/individual/n45238629	Sun, Jennifer K	
Jessica	Sun			http://vivo.health.unm.edu/individual/n694050424	Sun, Jessica	
Jie	Sun			http://vivo.health.unm.edu/individual/n1102562723	Sun, Jie	
Kaiji	Sun			http://vivo.health.unm.edu/individual/n7817310537	Sun, Kaiji	
L	Sun			http://vivo.health.unm.edu/individual/n103729219	Sun, L	
Lei	Sun			http://vivo.health.unm.edu/individual/n1352732257	Sun, Lei	
Melody	Sun			http://vivo.health.unm.edu/individual/n1233443778	Sun, Melody S	
Menghong	Sun			http://vivo.health.unm.edu/individual/n543612589	Sun, Menghong	
Peter	Sun			http://vivo.health.unm.edu/individual/n1055027288	Sun, Peter	
Peter	Sun			http://vivo.health.unm.edu/individual/n2013173967	Sun, Peter D	
Qi	Sun			http://vivo.health.unm.edu/individual/n811709026	Sun, Qi	
Qinglan	Sun			http://vivo.health.unm.edu/individual/n267470125	Sun, Qinglan	
Rita	Sun			http://vivo.health.unm.edu/individual/n716107754	Sun, Rita	
Wanjie	Sun			http://vivo.health.unm.edu/individual/n239178663	Sun, Wanjie	
Wellington	Sun			http://vivo.health.unm.edu/individual/n1368623572	Sun, Wellington	
Xi	Sun			http://vivo.health.unm.edu/individual/n877080984	Sun, Xi	
Yan	Sun			http://vivo.health.unm.edu/individual/n2065344398	Sun, Yan	
Yijuan	Sun			http://vivo.health.unm.edu/individual/n4056	Sun, Yijuan	
Yuli	Sun			http://vivo.health.unm.edu/individual/n64366550	Sun, Yuli	
P	Sundaram			http://vivo.health.unm.edu/individual/n1002941243	Sundaram, P	
R	Sundaram			http://vivo.health.unm.edu/individual/n1804579927	Sundaram, R K	
J	Sundberg			http://vivo.health.unm.edu/individual/n1193117127	Sundberg, J P	
Lone	Sunde			http://vivo.health.unm.edu/individual/n1172886843	Sunde, Lone	
Harold	Sunderman			http://vivo.health.unm.edu/individual/n1090142124	Sunderman, Harold	
D	Sundstr&#246;m			http://vivo.health.unm.edu/individual/n2090586588	Sundstr&#246;m, D	
Johan	Sundstr&#246;m			http://vivo.health.unm.edu/individual/n1574786252	Sundstr&#246;m, Johan	
D	Sundstrom			http://vivo.health.unm.edu/individual/n1014488644	Sundstrom, D	
Johan	Sundstrom			http://vivo.health.unm.edu/individual/n1253343957	Sundstrom, Johan	
Eui	Sung			http://vivo.health.unm.edu/individual/n647517207	Sung, Eui J	
Gene	Sung			http://vivo.health.unm.edu/individual/n1283870060	Sung, Gene	
Jaeyun	Sung			http://vivo.health.unm.edu/individual/n1157778590	Sung, Jaeyun	
Jennifer	Sung			http://vivo.health.unm.edu/individual/n1145220840	Sung, Jennifer U	
Joohon	Sung			http://vivo.health.unm.edu/individual/n2078841805	Sung, Joohon	
K	Sung			http://vivo.health.unm.edu/individual/n1380901312	Sung, K W	
Sue	Sung			http://vivo.health.unm.edu/individual/n1904982787	Sung, Sue Hee	
Vivian	Sung			http://vivo.health.unm.edu/individual/n843346447	Sung, Vivian	
Selma	Supek			http://vivo.health.unm.edu/individual/n1464819234	Supek, Selma	
Kaustubh	Supekar			http://vivo.health.unm.edu/individual/n391024936	Supekar, Kaustubh	
Kathryn	Supko			http://vivo.health.unm.edu/individual/n1852645688	Supko, Kathryn M	
B	Suplit			http://vivo.health.unm.edu/individual/n1803219096	Suplit, B	
Trisha	Suppes			http://vivo.health.unm.edu/individual/n1765783714	Suppes, Trisha	
Mriganka	Sur			http://vivo.health.unm.edu/individual/n874703646	Sur, Mriganka	
Ida	Surakka			http://vivo.health.unm.edu/individual/n939056885	Surakka, Ida	
Robert	Surawski			http://vivo.health.unm.edu/individual/n235097510	Surawski, Robert J	
R	Suri			http://vivo.health.unm.edu/individual/n1447767967	Suri, R	
Jason	Surratt			http://vivo.health.unm.edu/individual/n1680769310	Surratt, Jason D	
L	Survant			http://vivo.health.unm.edu/individual/n337070000	Survant, L	
Zurab	Surviladze			http://vivo.health.unm.edu/individual/n922712039	Surviladze, Zurab	
Radha	Surya			http://vivo.health.unm.edu/individual/n1549754475	Surya, Radha	
Santi	Suryani			http://vivo.health.unm.edu/individual/n2110628248	Suryani, Santi	
Anil	Suryaprasad			http://vivo.health.unm.edu/individual/n625082820	Suryaprasad, Anil	
Susan	Miller			http://vivo.health.unm.edu/individual/n18062	Susan Miller, PsyD	
Andrew	Susman			http://vivo.health.unm.edu/individual/n2080570697	Susman, Andrew L	
H	Susman			http://vivo.health.unm.edu/individual/n508569475	Susman, H S	
Andrew	Sussman			http://vivo.health.unm.edu/individual/n2963	Sussman, Andrew	
R	Sussman			http://vivo.health.unm.edu/individual/n1724517525	Sussman, R	
Jessika	Sussmann			http://vivo.health.unm.edu/individual/n671242012	Sussmann, Jessika	
Katalin	Susztak			http://vivo.health.unm.edu/individual/n463163746	Susztak, Katalin	
Jeffrey	Sutherland			http://vivo.health.unm.edu/individual/n5349597719	Sutherland, Jeffrey J	
R	Sutherland			http://vivo.health.unm.edu/individual/n1648073347	Sutherland, R J	
S	Sutherland			http://vivo.health.unm.edu/individual/n1896961047	Sutherland, S E	
Graeme	Suthers			http://vivo.health.unm.edu/individual/n496270172	Suthers, Graeme	
G	Sutkin			http://vivo.health.unm.edu/individual/n724859308	Sutkin, G	
Rebecca	Sutphen			http://vivo.health.unm.edu/individual/n2440275	Sutphen, Rebecca	
Christian	Sutter			http://vivo.health.unm.edu/individual/n1089285243	Sutter, Christian	
Christian	Sutter			http://vivo.health.unm.edu/individual/n392158973	Sutter, Christian	
Mary	Sutter			http://vivo.health.unm.edu/individual/n2077947995	Sutter, Mary Beth	
Deanna	Sutton			http://vivo.health.unm.edu/individual/n397305709	Sutton, Deanna A	
Lisa	Sutton			http://vivo.health.unm.edu/individual/n1325019448	Sutton, Lisa	
Steven	Sutton			http://vivo.health.unm.edu/individual/n641017423	Sutton, Steven K	
Virginia	Sutton			http://vivo.health.unm.edu/individual/n376082915	Sutton, Virginia K	
P	Suzdak			http://vivo.health.unm.edu/individual/n24468	Suzdak, P D	
Hideaki	Suzuki			http://vivo.health.unm.edu/individual/n2026746027	Suzuki, Hideaki	
Michiyasu	Suzuki			http://vivo.health.unm.edu/individual/n1722517378	Suzuki, Michiyasu	
Mie	Suzuki			http://vivo.health.unm.edu/individual/n671406078	Suzuki, Mie	
R	Suzuki			http://vivo.health.unm.edu/individual/n1509	Suzuki, R	
Takayuki	Suzuki			http://vivo.health.unm.edu/individual/n84312482	Suzuki, Takayuki	
Erik	Svendsen			http://vivo.health.unm.edu/individual/n15202563	Svendsen, Erik R	
D	Svenkeson			http://vivo.health.unm.edu/individual/n22060	Svenkeson, D	
Per	Svenningsson			http://vivo.health.unm.edu/individual/n395550616	Svenningsson, Per	
P	Svensson			http://vivo.health.unm.edu/individual/n791813197	Svensson, P	
